	Time 	message
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field noAuthPolicyId from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field sentFrom from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field proxy from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:118 | Key: state, Value: None, Default: active
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field isManaged from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 10 | metadata.py:66 | data['authorizations']' = ['print', 'copy', 'forward']
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field campaignId from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field templateId from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 10 | acm_connector.py:48 | Data = {'uuid': '55f0b12f-affd-4a14-895e-449a8da26a9c', 'owner': ['tdf3-user@virtrucanary.com'], 'simplePolicy': {'emailUsers': ['tdf3-user@virtrucanary.com'], 'state': 'active', 'activeEnd': '2019-12-26T15:38:12Z', 'authorizations': ['print', 'copy', 'forward']}, 'keys': [{'type': 'string', 'details': {'payload': 'LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==', 'encoding': 'base64', 'isDefault': True}}], 'type': 'file', 'displayName': 'sample.pdf', 'fileProvider': 'virtru-sdk-cpp'}
	December 26th 2019, 15:37:15.128	15:37:15:127 - 10 - connectionpool.py:955 -- Starting new HTTPS connection (1): acm-develop01.develop.virtru.com:443
	December 26th 2019, 15:37:15.128	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,114 | 10 | policy.py:68 | Data attributes = []
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,121 | 10 | metadata.py:29 | Unpacking raw metadata = {'ciphertext': 'bf64ItsrPMtr4hCSlZXjx4jUQV3pjP+N6iDs+epGs8QNnn0La1k1SPKrHgHlEOecZtchjjTXyxdSWv4cvXj34r2aoy/82GvxXF65Bo2gehUX/I0pOOThrkZ+VHhO4ynzilPrjqMtV70l3Xyvi8y/P446OONtTpHdoKJL2+JqdGOklZB+ObPBWBqUpVmMWH5VNhEru/RGc1V7Ic9NoC0FZTFIMyJajlDMB8tORckZsJ9Pw+8nZGLBQ7MCUK0GoKWny9e7nhY37NG5K0I7afaWCM3ZUkHRxvOEUX5us95h9iPGk90Gn+hHC8Vbro0EK/A76Yghw1XUs3ztWYLbWKNeWQ==', 'iv': 'bf64ItsrPMtr4hCS'}
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:51 | Metadata dict = {'activeEnd': '2019-12-26T15:38:12Z', 'authorizations': ['print', 'copy', 'forward'], 'displayMessage': 'Encrypted using Virtru C++ SDK', 'displayName': 'sample.pdf', 'fileProvider': 'virtru-sdk-cpp', 'owner': ['tdf3-user@virtrucanary.com']}
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | key_access_helpers.py:127 | metadata = <tdf3_kas_core.models.metadata.metadata.MetaData object at 0x7f24016bfaf0>
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | upsert_plugin_runner.py:42 | Upserting with Plugin <src.plugins.acm.acm_upsert_plugin.ACMUpsertPlugin object at 0x7f240286d610>
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_upsert_plugin.py:20 | KWARGS = {'policy': <tdf3_kas_core.models.policy.policy.Policy object at 0x7f24016bf070>, 'entity': <tdf3_kas_core.models.entity.entity.Entity object at 0x7f24016bfe20>, 'key_access': <tdf3_kas_core.models.key_access.key_access.KeyAccess object at 0x7f24016bf820>, 'context': <tdf3_kas_core.models.context.context.Context object at 0x7f24016bf310>}
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_connector.py:38 | Creating connector via authString Virtru [["ab11a109-7ea5-4b5c-9be2-ea74262b47f6","tdf3-user@virtrucanary.com"]]
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | metadata.py:66 | data['owner']' = ['tdf3-user@virtrucanary.com']
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:61 | email_users = ['tdf3-user@virtrucanary.com']
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 20 | metadata.py:64 | Getting data field type from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | metadata.py:66 | data['displayName']' = sample.pdf
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:108 | Key: displayName, Value: sample.pdf, Default: None
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field dlpAuditRecord from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 10 | metadata.py:66 | data['fileProvider']' = virtru-sdk-cpp
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:108 | Key: fileProvider, Value: virtru-sdk-cpp, Default: None
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field children from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field activeEnd from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:118 | Key: activeEnd, Value: 2019-12-26T15:38:12Z, Default: None
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field platform from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field personalIntro from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field attachmentsType from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 20 | sync_policy.py:64 | Policy create try 1
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 10 | acm_connector.py:47 | --- Creating Policy on ACM ---
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,121 | 30 | wrapped_key.py:51 | Plain key access
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:32 | IV = b'm\xfe\xb8"\xdb+<\xcbk\xe2\x10\x92'
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:35 | ciphertext = b'm\xfe\xb8"\xdb+<\xcbk\xe2\x10\x92\x95\x95\xe3\xc7\x88\xd4A]\xe9\x8c\xff\x8d\xea \xec\xf9\xeaF\xb3\xc4\r\x9e}\x0bkY5H\xf2\xab\x1e\x01\xe5\x10\xe7\x9cf\xd7!\x8e4\xd7\xcb\x17RZ\xfe\x1c\xbdx\xf7\xe2\xbd\x9a\xa3/\xfc\xd8k\xf1\\^\xb9\x06\x8d\xa0z\x15\x17\xfc\x8d)8\xe4\xe1\xaeF~TxN\xe3)\xf3\x8aS\xeb\x8e\xa3-W\xbd%\xdd|\xaf\x8b\xcc\xbf?\x8e:8\xe3mN\x91\xdd\xa0\xa2K\xdb\xe2jtc\xa4\x95\x90~9\xb3\xc1X\x1a\x94\xa5Y\x8cX~U6\x11+\xbb\xf4FsU{!\xcfM\xa0-\x05e1H3"Z\x8eP\xcc\x07\xcbNE\xc9\x19\xb0\x9fO\xc3\xef\'db\xc1C\xb3\x02P\xad\x06\xa0\xa5\xa7\xcb\xd7\xbb\x9e\x167\xec\xd1\xb9+B;i\xf6\x96\x08\xcd\xd9RA\xd1\xc6\xf3\x84Q~n\xb3\xdea\xf6#\xc6\x93\xdd\x06\x9f\xe8G\x0b\xc5[\xae\x8d\x04+\xf0;\xe9\x88!\xc3U\xd4\xb3|\xedY\x82\xdbX\xa3^Y'
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_upsert_plugin.py:60 | +++++++++++ ACM UPSERT PLUGIN /upsert +++++++++++
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_connector.py:37 | Creating connector to host https://acm-develop01.develop.virtru.com
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 20 | sync_policy.py:48 | Policy 55f0b12f-affd-4a14-895e-449a8da26a9c not found on ACM
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | key_access.py:197 | Accessing metadata = <tdf3_kas_core.models.metadata.metadata.MetaData object at 0x7f24016bfaf0>
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:100 | metadata = {'activeEnd': '2019-12-26T15:38:12Z', 'authorizations': ['print', 'copy', 'forward'], 'displayMessage': 'Encrypted using Virtru C++ SDK', 'displayName': 'sample.pdf', 'fileProvider': 'virtru-sdk-cpp', 'owner': ['tdf3-user@virtrucanary.com']}
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:108 | Key: type, Value: None, Default: file
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 20 | metadata.py:64 | Getting data field displayName from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field fileId from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field fileProvider from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field state from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field activeBegin from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:118 | Key: authorizations, Value: ['print', 'copy', 'forward'], Default: []
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 10 | sync_policy.py:52 | Policy create body = {'uuid': '55f0b12f-affd-4a14-895e-449a8da26a9c', 'owner': ['tdf3-user@virtrucanary.com'], 'simplePolicy': {'emailUsers': ['tdf3-user@virtrucanary.com'], 'state': 'active', 'activeEnd': '2019-12-26T15:38:12Z', 'authorizations': ['print', 'copy', 'forward']}, 'keys': [{'type': 'string', 'details': {'payload': 'LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==', 'encoding': 'base64', 'isDefault': True}}], 'type': 'file', 'displayName': 'sample.pdf', 'fileProvider': 'virtru-sdk-cpp'}
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,121 | 10 | wrapped_key.py:29 | ------ Wrapped Key construction complete
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:44 | metaData = b'{"activeEnd":"2019-12-26T15:38:12Z","authorizations":["print","copy","forward"],"displayMessage":"Encrypted using Virtru C++ SDK","displayName":"sample.pdf","fileProvider":"virtru-sdk-cpp","owner":["tdf3-user@virtrucanary.com"]}'
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_upsert_plugin.py:72 | ACM Connector instance = <src.connectors.acm.acm_connector.ACMConnector object at 0x7f24016bf850>
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:47 | policy uuid = 55f0b12f-affd-4a14-895e-449a8da26a9c
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 20 | metadata.py:64 | Getting data field owner from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:74 | wrapped_key = LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,123 | 10 | metadata.py:80 | Providing copy of metadata data
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 10 | metadata.py:66 | data['activeEnd']' = 2019-12-26T15:38:12Z
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field authorizations from metadata
	December 26th 2019, 15:37:15.128	1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field invitationTemplate from metadata
	December 26th 2019, 15:37:15.129	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,114 | 20 | get_keys_from_disk.py:72 | Getting private key from disk with path = /etc/kas/keys/kas.key
	December 26th 2019, 15:37:15.129	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,114 | 10 | policy.py:72 | Dissem = ['tdf3-user@virtrucanary.com']
	December 26th 2019, 15:37:15.136	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,114 | 10 | get_keys_from_disk.py:80 | Key file final path = /etc/kas/keys/kas.key
	December 26th 2019, 15:37:15.137	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,114 | 10 | get_keys_from_disk.py:89 | Attempting to return deserialized key
	December 26th 2019, 15:37:15.137	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,114 | 20 | key_access.py:51 | Constructing Key Access Object with
	December 26th 2019, 15:37:15.138	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access_helpers.py:35 | KeyAccessObject.type =
	December 26th 2019, 15:37:15.138	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access.py:119 | Setting type to = remote
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access.py:135 | Setting url to = https://api-develop01.develop.virtru.com/kas
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | wrapped_key.py:24 | ------ Unpacking Wrapped Key
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access.py:113 | Accessing type = remote
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,117 | 10 | wrapped_key.py:29 | ------ Wrapped Key construction complete
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access.py:164 | Setting protocol to = kas
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access.py:176 | Accessing wrapped key = LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | key_access.py:152 | Setting policy binding to = OGM1YjFkNWI4OWNiYTE1YzlmZjhiZGUyYjM3MTZhYjliODJlZmFkNzZlY2U0M2RkM2FiM2JhMzlmZGI5ZWM1NA==
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access_helpers.py:38 | KeyAccessObject.url =
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access_helpers.py:41 | KeyAccessObject.protocol =
	December 26th 2019, 15:37:15.139	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,115 | 10 | key_access.py:185 | Setting wrapped_key to = LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | key_access.py:146 | Accessing binding = OGM1YjFkNWI4OWNiYTE1YzlmZjhiZGUyYjM3MTZhYjliODJlZmFkNzZlY2U0M2RkM2FiM2JhMzlmZGI5ZWM1NA==
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | hmac.py:34 | msg = b'eyJib2R5Ijp7ImRhdGFBdHRyaWJ1dGVzIjpbXSwiZGlzc2VtIjpbInRkZjMtdXNlckB2aXJ0cnVjYW5hcnkuY29tIl19LCJ1dWlkIjoiNTVmMGIxMmYtYWZmZC00YTE0LTg5NWUtNDQ5YThkYTI2YTljIn0='
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | hmac.py:40 | digest maker = <hmac.HMAC object at 0x7f24016bf730>
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | key_access_helpers.py:114 | raw metadata = eyJjaXBoZXJ0ZXh0IjoiYmY2NEl0c3JQTXRyNGhDU2xaWGp4NGpVUVYzcGpQK042aURzK2VwR3M4UU5ubjBMYTFrMVNQS3JIZ0hsRU9lY1p0Y2hqalRYeXhkU1d2NGN2WGozNHIyYW95LzgyR3Z4WEY2NUJvMmdlaFVYL0kwcE9PVGhya1orVkhoTzR5bnppbFByanFNdFY3MGwzWHl2aTh5L1A0NDZPT050VHBIZG9LSkwyK0pxZEdPa2xaQitPYlBCV0JxVXBWbU1XSDVWTmhFcnUvUkdjMVY3SWM5Tm9DMEZaVEZJTXlKYWpsRE1COHRPUmNrWnNKOVB3KzhuWkdMQlE3TUNVSzBHb0tXbnk5ZTduaFkzN05HNUswSTdhZmFXQ00zWlVrSFJ4dk9FVVg1dXM5NWg5aVBHazkwR24raEhDOFZicm8wRUsvQTc2WWdodzFYVXMzenRXWUxiV0tOZVdRPT0iLCJpdiI6ImJmNjRJdHNyUE10cjRoQ1MifQ==
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | key_access_helpers.py:78 | hmac message = b'eyJib2R5Ijp7ImRhdGFBdHRyaWJ1dGVzIjpbXSwiZGlzc2VtIjpbInRkZjMtdXNlckB2aXJ0cnVjYW5hcnkuY29tIl19LCJ1dWlkIjoiNTVmMGIxMmYtYWZmZC00YTE0LTg5NWUtNDQ5YThkYTI2YTljIn0='
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | hmac.py:42 | digest = 8c5b1d5b89cba15c9ff8bde2b3716ab9b82efad76ece43dd3ab3ba39fdb9ec54
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | wrapped_key.py:66 | b'eyJib2R5Ijp7ImRhdGFBdHRyaWJ1dGVzIjpbXSwiZGlzc2VtIjpbInRkZjMtdXNlckB2aXJ0cnVjYW5hcnkuY29tIl19LCJ1dWlkIjoiNTVmMGIxMmYtYWZmZC00YTE0LTg5NWUtNDQ5YThkYTI2YTljIn0='
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | wrapped_key.py:67 | b'8c5b1d5b89cba15c9ff8bde2b3716ab9b82efad76ece43dd3ab3ba39fdb9ec54'
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | key_access_helpers.py:79 | hmac binding = b'8c5b1d5b89cba15c9ff8bde2b3716ab9b82efad76ece43dd3ab3ba39fdb9ec54'
	December 26th 2019, 15:37:15.140	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | key_access.py:176 | Accessing wrapped key = LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==
	December 26th 2019, 15:37:15.141	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | key_access_helpers.py:120 | metadata_dict = {'ciphertext': 'bf64ItsrPMtr4hCSlZXjx4jUQV3pjP+N6iDs+epGs8QNnn0La1k1SPKrHgHlEOecZtchjjTXyxdSWv4cvXj34r2aoy/82GvxXF65Bo2gehUX/I0pOOThrkZ+VHhO4ynzilPrjqMtV70l3Xyvi8y/P446OONtTpHdoKJL2+JqdGOklZB+ObPBWBqUpVmMWH5VNhEru/RGc1V7Ic9NoC0FZTFIMyJajlDMB8tORckZsJ9Pw+8nZGLBQ7MCUK0GoKWny9e7nhY37NG5K0I7afaWCM3ZUkHRxvOEUX5us95h9iPGk90Gn+hHC8Vbro0EK/A76Yghw1XUs3ztWYLbWKNeWQ==', 'iv': 'bf64ItsrPMtr4hCS'}
	December 26th 2019, 15:37:15.141	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,118 | 10 | key_access_helpers.py:117 | json metadata = {"ciphertext":"bf64ItsrPMtr4hCSlZXjx4jUQV3pjP+N6iDs+epGs8QNnn0La1k1SPKrHgHlEOecZtchjjTXyxdSWv4cvXj34r2aoy/82GvxXF65Bo2gehUX/I0pOOThrkZ+VHhO4ynzilPrjqMtV70l3Xyvi8y/P446OONtTpHdoKJL2+JqdGOklZB+ObPBWBqUpVmMWH5VNhEru/RGc1V7Ic9NoC0FZTFIMyJajlDMB8tORckZsJ9Pw+8nZGLBQ7MCUK0GoKWny9e7nhY37NG5K0I7afaWCM3ZUkHRxvOEUX5us95h9iPGk90Gn+hHC8Vbro0EK/A76Yghw1XUs3ztWYLbWKNeWQ==","iv":"bf64ItsrPMtr4hCS"}
	December 26th 2019, 15:37:15.141	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,121 | 10 | wrapped_key.py:29 | ------ Wrapped Key construction complete
	December 26th 2019, 15:37:15.141	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,119 | 10 | wrapped_key.py:24 | ------ Unpacking Wrapped Key
	December 26th 2019, 15:37:15.141	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,121 | 30 | wrapped_key.py:51 | Plain key access
	December 26th 2019, 15:37:15.141	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,121 | 10 | metadata.py:29 | Unpacking raw metadata = {'ciphertext': 'bf64ItsrPMtr4hCSlZXjx4jUQV3pjP+N6iDs+epGs8QNnn0La1k1SPKrHgHlEOecZtchjjTXyxdSWv4cvXj34r2aoy/82GvxXF65Bo2gehUX/I0pOOThrkZ+VHhO4ynzilPrjqMtV70l3Xyvi8y/P446OONtTpHdoKJL2+JqdGOklZB+ObPBWBqUpVmMWH5VNhEru/RGc1V7Ic9NoC0FZTFIMyJajlDMB8tORckZsJ9Pw+8nZGLBQ7MCUK0GoKWny9e7nhY37NG5K0I7afaWCM3ZUkHRxvOEUX5us95h9iPGk90Gn+hHC8Vbro0EK/A76Yghw1XUs3ztWYLbWKNeWQ==', 'iv': 'bf64ItsrPMtr4hCS'}
	December 26th 2019, 15:37:15.142	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:32 | IV = b'm\xfe\xb8"\xdb+<\xcbk\xe2\x10\x92'
